ano;estado;familia;nota;falsificacoes
2012;SERGIPE;Cédulas - 1a. família;100;263
2012;SERGIPE;Cédulas - 2a. família;100;1.546
2012;TOCANTINS;Cédulas - 1a. família;2;2
2012;TOCANTINS;Cédulas - 1a. família;5;32
2012;TOCANTINS;Cédulas - em polímero;10;1
2012;TOCANTINS;Cédulas - 1a. família;10;55
2012;TOCANTINS;Cédulas - 2a. família;10;1
2012;TOCANTINS;Cédulas - 1a. família;20;101
2012;TOCANTINS;Cédulas - 2a. família;20;1
2012;TOCANTINS;Cédulas - 1a. família;50;696
2012;TOCANTINS;Cédulas - 2a. família;50;102
2012;TOCANTINS;Cédulas - 1a. família;100;377
2012;TOCANTINS;Cédulas - 2a. família;100;834
2013;ACRE;Cédulas - 1a. família;5;1
2013;ACRE;Cédulas - 1a. família;10;3
2013;ACRE;Cédulas - 2a. família;10;1
2013;ACRE;Cédulas - 1a. família;20;59
2013;ACRE;Cédulas - 2a. família;20;95
2013;ACRE;Cédulas - 1a. família;50;71
2013;ACRE;Cédulas - 2a. família;50;7
2013;ACRE;Cédulas - 1a. família;100;119
2013;ACRE;Cédulas - 2a. família;100;46
2013;ALAGOAS;Cédulas - 1a. família;2;11
2013;ALAGOAS;Cédulas - 1a. família;5;124
2013;ALAGOAS;Cédulas - em polímero;10;2
2013;ALAGOAS;Cédulas - 1a. família;10;588
2013;ALAGOAS;Cédulas - 2a. família;10;126
2013;ALAGOAS;Cédulas - 1a. família;20;99
2013;ALAGOAS;Cédulas - 2a. família;20;214
2013;ALAGOAS;Cédulas - 1a. família;50;427
2013;ALAGOAS;Cédulas - 2a. família;50;180
2013;ALAGOAS;Cédulas - 1a. família;100;534
2013;ALAGOAS;Cédulas - 2a. família;100;3.451
2013;AMAPÁ;Cédulas - 1a. família;2;1
2013;AMAPÁ;Cédulas - 1a. família;5;2
2013;AMAPÁ;Cédulas - 1a. família;10;17
2013;AMAPÁ;Cédulas - 2a. família;10;5
2013;AMAPÁ;Cédulas - 2a. família;20;97
2013;AMAPÁ;Cédulas - 1a. família;50;20
2013;AMAPÁ;Cédulas - 2a. família;50;78
2013;AMAPÁ;Cédulas - 1a. família;100;107
2013;AMAPÁ;Cédulas - 2a. família;100;498
2013;AMAZONAS;Cédulas - 1a. família;2;3
2013;AMAZONAS;Cédulas - 1a. família;5;18
2013;AMAZONAS;Cédulas - em polímero;10;4
2013;AMAZONAS;Cédulas - 1a. família;10;48
2013;AMAZONAS;Cédulas - 2a. família;10;18
2013;AMAZONAS;Cédulas - 1a. família;20;56
2013;AMAZONAS;Cédulas - 2a. família;20;48
2013;AMAZONAS;Cédulas - 1a. família;50;242
2013;AMAZONAS;Cédulas - 2a. família;50;78
2013;AMAZONAS;Cédulas - 1a. família;100;874
2013;AMAZONAS;Cédulas - 2a. família;100;453
2013;BAHIA;Cédulas - 1a. família;2;34
2013;BAHIA;Cédulas - 2a. família;2;8
2013;BAHIA;Cédulas - 1a. família;5;196
2013;BAHIA;Cédulas - 2a. família;5;3
2013;BAHIA;Cédulas - em polímero;10;7
2013;BAHIA;Cédulas - 1a. família;10;508
2013;BAHIA;Cédulas - 2a. família;10;143
2013;BAHIA;Cédulas - 1a. família;20;3.514
2013;BAHIA;Cédulas - 2a. família;20;1.360
2013;BAHIA;Cédulas - 1a. família;50;2.488
2013;BAHIA;Cédulas - 2a. família;50;2.531
2013;BAHIA;Cédulas - 1a. família;100;3.821
2013;BAHIA;Cédulas - 2a. família;100;14.559
2013;CEARÁ;Cédulas - 1a. família;2;5
2013;CEARÁ;Cédulas - 1a. família;5;58
2013;CEARÁ;Cédulas - 1a. família;10;311
2013;CEARÁ;Cédulas - 2a. família;10;351
2013;CEARÁ;Cédulas - 1a. família;20;425
2013;CEARÁ;Cédulas - 2a. família;20;615
2013;CEARÁ;Cédulas - 1a. família;50;1.091
2013;CEARÁ;Cédulas - 2a. família;50;442
2013;CEARÁ;Cédulas - 1a. família;100;1.440
2013;CEARÁ;Cédulas - 2a. família;100;2.723
2013;DISTRITO FEDERAL;Cédulas - 1a. família;1;22
2013;DISTRITO FEDERAL;Cédulas - 1a. família;2;10
2013;DISTRITO FEDERAL;Cédulas - 2a. família;2;2
2013;DISTRITO FEDERAL;Cédulas - 1a. família;5;193
2013;DISTRITO FEDERAL;Cédulas - em polímero;10;3
2013;DISTRITO FEDERAL;Cédulas - 1a. família;10;463
2013;DISTRITO FEDERAL;Cédulas - 2a. família;10;19
2013;DISTRITO FEDERAL;Cédulas - 1a. família;20;2.034
2013;DISTRITO FEDERAL;Cédulas - 2a. família;20;291
2013;DISTRITO FEDERAL;Cédulas - 1a. família;50;3.073
2013;DISTRITO FEDERAL;Cédulas - 2a. família;50;232
2013;DISTRITO FEDERAL;Cédulas - 1a. família;100;2.602
2013;DISTRITO FEDERAL;Cédulas - 2a. família;100;2.467
2013;ESPÍRITO SANTO;Cédulas - 1a. família;2;53
2013;ESPÍRITO SANTO;Cédulas - 2a. família;2;1
2013;ESPÍRITO SANTO;Cédulas - 1a. família;5;80
2013;ESPÍRITO SANTO;Cédulas - em polímero;10;1
2013;ESPÍRITO SANTO;Cédulas - 1a. família;10;161
2013;ESPÍRITO SANTO;Cédulas - 2a. família;10;15
2013;ESPÍRITO SANTO;Cédulas - 1a. família;20;250
2013;ESPÍRITO SANTO;Cédulas - 2a. família;20;1.214
2013;ESPÍRITO SANTO;Cédulas - 1a. família;50;1.599
2013;ESPÍRITO SANTO;Cédulas - 2a. família;50;93
2013;ESPÍRITO SANTO;Cédulas - 1a. família;100;1.018
2013;ESPÍRITO SANTO;Cédulas - 2a. família;100;1.095
2013;GOIÁS;Cédulas - 1a. família;2;39
2013;GOIÁS;Cédulas - 1a. família;5;364
2013;GOIÁS;Cédulas - 2a. família;5;3
2013;GOIÁS;Cédulas - 1a. família;10;851
2013;GOIÁS;Cédulas - 2a. família;10;55
2013;GOIÁS;Cédulas - 1a. família;20;3.536
2013;GOIÁS;Cédulas - 2a. família;20;1.715
2013;GOIÁS;Cédulas - 1a. família;50;7.372
2013;GOIÁS;Cédulas - 2a. família;50;662
2013;GOIÁS;Cédulas - 1a. família;100;3.222
2013;GOIÁS;Cédulas - 2a. família;100;5.925
2013;MARANHÃO;Cédulas - 1a. família;2;3
2013;MARANHÃO;Cédulas - 1a. família;5;43
2013;MARANHÃO;Cédulas - 1a. família;10;254
2013;MARANHÃO;Cédulas - 2a. família;10;31
2013;MARANHÃO;Cédulas - 1a. família;20;175
2013;MARANHÃO;Cédulas - 2a. família;20;573
2013;MARANHÃO;Cédulas - 1a. família;50;544
2013;MARANHÃO;Cédulas - 2a. família;50;474
2013;MARANHÃO;Cédulas - 1a. família;100;664
2013;MARANHÃO;Cédulas - 2a. família;100;4.059
2013;MATO GROSSO;Cédulas - 1a. família;2;3
2013;MATO GROSSO;Cédulas - 1a. família;5;19
2013;MATO GROSSO;Cédulas - 2a. família;5;1
2013;MATO GROSSO;Cédulas - 1a. família;10;117
2013;MATO GROSSO;Cédulas - 2a. família;10;9
2013;MATO GROSSO;Cédulas - 1a. família;20;1.130
2013;MATO GROSSO;Cédulas - 2a. família;20;30
2013;MATO GROSSO;Cédulas - 1a. família;50;1.368
2013;MATO GROSSO;Cédulas - 2a. família;50;67
2013;MATO GROSSO;Cédulas - 1a. família;100;3.069
2013;MATO GROSSO;Cédulas - 2a. família;100;1.027
2013;MATO GROSSO DO SUL;Cédulas - 1a. família;2;6
2013;MATO GROSSO DO SUL;Cédulas - 1a. família;5;8
2013;MATO GROSSO DO SUL;Cédulas - 1a. família;10;4.067
2013;MATO GROSSO DO SUL;Cédulas - 2a. família;10;7
2013;MATO GROSSO DO SUL;Cédulas - 1a. família;20;15.138
2013;MATO GROSSO DO SUL;Cédulas - 2a. família;20;18
2013;MATO GROSSO DO SUL;Cédulas - 1a. família;50;8.956
2013;MATO GROSSO DO SUL;Cédulas - 2a. família;50;63
2013;MATO GROSSO DO SUL;Cédulas - 1a. família;100;6.307
2013;MATO GROSSO DO SUL;Cédulas - 2a. família;100;282
2013;MINAS GERAIS;Cédulas - 1a. família;2;104
2013;MINAS GERAIS;Cédulas - 1a. família;5;649
2013;MINAS GERAIS;Cédulas - 2a. família;5;7
2013;MINAS GERAIS;Cédulas - em polímero;10;57
2013;MINAS GERAIS;Cédulas - 1a. família;10;1.235
2013;MINAS GERAIS;Cédulas - 2a. família;10;77
2013;MINAS GERAIS;Cédulas - 1a. família;20;2.408
2013;MINAS GERAIS;Cédulas - 2a. família;20;6.774
2013;MINAS GERAIS;Cédulas - 1a. família;50;10.923
2013;MINAS GERAIS;Cédulas - 2a. família;50;1.349
2013;MINAS GERAIS;Cédulas - 1a. família;100;7.462
2013;MINAS GERAIS;Cédulas - 2a. família;100;8.996
2013;PARÁ;Cédulas - 1a. família;2;11
2013;PARÁ;Cédulas - 1a. família;5;48
2013;PARÁ;Cédulas - 2a. família;5;1
2013;PARÁ;Cédulas - 1a. família;10;92
2013;PARÁ;Cédulas - 2a. família;10;17
2013;PARÁ;Cédulas - 1a. família;20;170
2013;PARÁ;Cédulas - 2a. família;20;1.250
2013;PARÁ;Cédulas - 1a. família;50;519
2013;PARÁ;Cédulas - 2a. família;50;369
2013;PARÁ;Cédulas - 1a. família;100;636
2013;PARÁ;Cédulas - 2a. família;100;2.304
2013;PARAÍBA;Cédulas - 1a. família;2;3
2013;PARAÍBA;Cédulas - 1a. família;5;9
2013;PARAÍBA;Cédulas - 2a. família;5;1
2013;PARAÍBA;Cédulas - 1a. família;10;52
2013;PARAÍBA;Cédulas - 2a. família;10;5
2013;PARAÍBA;Cédulas - 1a. família;20;785
2013;PARAÍBA;Cédulas - 2a. família;20;166
2013;PARAÍBA;Cédulas - 1a. família;50;1.019
2013;PARAÍBA;Cédulas - 2a. família;50;119
2013;PARAÍBA;Cédulas - 1a. família;100;565
2013;PARAÍBA;Cédulas - 2a. família;100;800
2013;PARANÁ;Cédulas - 1a. família;2;88
2013;PARANÁ;Cédulas - 1a. família;5;206
2013;PARANÁ;Cédulas - 2a. família;5;1
2013;PARANÁ;Cédulas - em polímero;10;333
2013;PARANÁ;Cédulas - 1a. família;10;483
2013;PARANÁ;Cédulas - 2a. família;10;35
2013;PARANÁ;Cédulas - 1a. família;20;5.588
2013;PARANÁ;Cédulas - 2a. família;20;365
2013;PARANÁ;Cédulas - 1a. família;50;9.769
2013;PARANÁ;Cédulas - 2a. família;50;856
2013;PARANÁ;Cédulas - 1a. família;100;9.430
2013;PARANÁ;Cédulas - 2a. família;100;2.083
2013;PERNAMBUCO;Cédulas - 1a. família;2;104
2013;PERNAMBUCO;Cédulas - 1a. família;5;327
2013;PERNAMBUCO;Cédulas - em polímero;10;11
2013;PERNAMBUCO;Cédulas - 1a. família;10;521
2013;PERNAMBUCO;Cédulas - 2a. família;10;64
2013;PERNAMBUCO;Cédulas - 1a. família;20;1.065
2013;PERNAMBUCO;Cédulas - 2a. família;20;975
2013;PERNAMBUCO;Cédulas - 1a. família;50;2.220
2013;PERNAMBUCO;Cédulas - 2a. família;50;756
2013;PERNAMBUCO;Cédulas - 1a. família;100;2.452
2013;PERNAMBUCO;Cédulas - 2a. família;100;8.360
2013;PIAUÍ;Cédulas - 1a. família;5;90
2013;PIAUÍ;Cédulas - 1a. família;10;353
2013;PIAUÍ;Cédulas - 2a. família;10;13
2013;PIAUÍ;Cédulas - 1a. família;20;99
2013;PIAUÍ;Cédulas - 2a. família;20;57
2013;PIAUÍ;Cédulas - 1a. família;50;704
2013;PIAUÍ;Cédulas - 2a. família;50;156
2013;PIAUÍ;Cédulas - 1a. família;100;368
2013;PIAUÍ;Cédulas - 2a. família;100;1.635
2013;RIO DE JANEIRO;Cédulas - 1a. família;2;50
2013;RIO DE JANEIRO;Cédulas - 1a. família;5;311
2013;RIO DE JANEIRO;Cédulas - 2a. família;5;1
2013;RIO DE JANEIRO;Cédulas - em polímero;10;3
2013;RIO DE JANEIRO;Cédulas - 1a. família;10;751
2013;RIO DE JANEIRO;Cédulas - 2a. família;10;223
2013;RIO DE JANEIRO;Cédulas - 1a. família;20;13.047
2013;RIO DE JANEIRO;Cédulas - 2a. família;20;4.221
2013;RIO DE JANEIRO;Cédulas - 1a. família;50;21.680
2013;RIO DE JANEIRO;Cédulas - 2a. família;50;1.786
2013;RIO DE JANEIRO;Cédulas - 1a. família;100;14.990
2013;RIO DE JANEIRO;Cédulas - 2a. família;100;17.704
2013;RIO GRANDE DO NORTE;Cédulas - 1a. família;2;8
2013;RIO GRANDE DO NORTE;Cédulas - 1a. família;5;13
2013;RIO GRANDE DO NORTE;Cédulas - 1a. família;10;79
2013;RIO GRANDE DO NORTE;Cédulas - 2a. família;10;4
2013;RIO GRANDE DO NORTE;Cédulas - 1a. família;20;191
2013;RIO GRANDE DO NORTE;Cédulas - 2a. família;20;96
2013;RIO GRANDE DO NORTE;Cédulas - 1a. família;50;1.220
2013;RIO GRANDE DO NORTE;Cédulas - 2a. família;50;82
2013;RIO GRANDE DO NORTE;Cédulas - 1a. família;100;313
2013;RIO GRANDE DO NORTE;Cédulas - 2a. família;100;1.401
2013;RIO GRANDE DO SUL;Cédulas - 1a. família;2;117
2013;RIO GRANDE DO SUL;Cédulas - 2a. família;2;3
2013;RIO GRANDE DO SUL;Cédulas - 1a. família;5;224
2013;RIO GRANDE DO SUL;Cédulas - 2a. família;5;208
2013;RIO GRANDE DO SUL;Cédulas - em polímero;10;5
2013;RIO GRANDE DO SUL;Cédulas - 1a. família;10;1.340
2013;RIO GRANDE DO SUL;Cédulas - 2a. família;10;253
2013;RIO GRANDE DO SUL;Cédulas - 1a. família;20;1.754
2013;RIO GRANDE DO SUL;Cédulas - 2a. família;20;3.256
2013;RIO GRANDE DO SUL;Cédulas - 1a. família;50;9.786
2013;RIO GRANDE DO SUL;Cédulas - 2a. família;50;3.842
2013;RIO GRANDE DO SUL;Cédulas - 1a. família;100;7.138
2013;RIO GRANDE DO SUL;Cédulas - 2a. família;100;3.656
2013;RONDÔNIA;Cédulas - 1a. família;2;3
2013;RONDÔNIA;Cédulas - 1a. família;5;12
2013;RONDÔNIA;Cédulas - 1a. família;10;114
2013;RONDÔNIA;Cédulas - 2a. família;10;4
2013;RONDÔNIA;Cédulas - 1a. família;20;86
2013;RONDÔNIA;Cédulas - 2a. família;20;120
2013;RONDÔNIA;Cédulas - 1a. família;50;515
2013;RONDÔNIA;Cédulas - 2a. família;50;10
2013;RONDÔNIA;Cédulas - 1a. família;100;194
2013;RONDÔNIA;Cédulas - 2a. família;100;146
2013;RORAIMA;Cédulas - 1a. família;5;2
2013;RORAIMA;Cédulas - 1a. família;10;4
2013;RORAIMA;Cédulas - 2a. família;10;3
2013;RORAIMA;Cédulas - 1a. família;20;2
2013;RORAIMA;Cédulas - 2a. família;20;7
2013;RORAIMA;Cédulas - 1a. família;50;67
2013;RORAIMA;Cédulas - 2a. família;50;4
2013;RORAIMA;Cédulas - 1a. família;100;23
2013;RORAIMA;Cédulas - 2a. família;100;24
2013;SANTA CATARINA;Cédulas - 1a. família;2;46
2013;SANTA CATARINA;Cédulas - 1a. família;5;111
2013;SANTA CATARINA;Cédulas - 2a. família;5;3
2013;SANTA CATARINA;Cédulas - em polímero;10;5
2013;SANTA CATARINA;Cédulas - 1a. família;10;302
2013;SANTA CATARINA;Cédulas - 2a. família;10;27
2013;SANTA CATARINA;Cédulas - 1a. família;20;5.131
2013;SANTA CATARINA;Cédulas - 2a. família;20;166
2013;SANTA CATARINA;Cédulas - 1a. família;50;6.103
2013;SANTA CATARINA;Cédulas - 2a. família;50;377
2013;SANTA CATARINA;Cédulas - 1a. família;100;6.439
2013;SANTA CATARINA;Cédulas - 2a. família;100;1.093
2013;SÃO PAULO;Cédulas - 1a. família;2;391
2013;SÃO PAULO;Cédulas - 2a. família;2;1
2013;SÃO PAULO;Cédulas - 1a. família;5;1.061
2013;SÃO PAULO;Cédulas - 2a. família;5;82
2013;SÃO PAULO;Cédulas - em polímero;10;72
2013;SÃO PAULO;Cédulas - 1a. família;10;4.006
2013;SÃO PAULO;Cédulas - 2a. família;10;754
2013;SÃO PAULO;Cédulas - 1a. família;20;21.097
2013;SÃO PAULO;Cédulas - 2a. família;20;6.117
2013;SÃO PAULO;Cédulas - 1a. família;50;27.192
2013;SÃO PAULO;Cédulas - 2a. família;50;5.436
2013;SÃO PAULO;Cédulas - 1a. família;100;44.229
2013;SÃO PAULO;Cédulas - 2a. família;100;68.590
2013;SERGIPE;Cédulas - 1a. família;2;12
2013;SERGIPE;Cédulas - 2a. família;2;1
2013;SERGIPE;Cédulas - 1a. família;5;35
2013;SERGIPE;Cédulas - 2a. família;5;2
2013;SERGIPE;Cédulas - em polímero;10;2
2013;SERGIPE;Cédulas - 1a. família;10;912
2013;SERGIPE;Cédulas - 2a. família;10;553
2013;SERGIPE;Cédulas - 1a. família;20;96
2013;SERGIPE;Cédulas - 2a. família;20;1.356
2013;SERGIPE;Cédulas - 1a. família;50;404
2013;SERGIPE;Cédulas - 2a. família;50;150
2013;SERGIPE;Cédulas - 1a. família;100;171
2013;SERGIPE;Cédulas - 2a. família;100;1.153
2013;TOCANTINS;Cédulas - 1a. família;2;1
2013;TOCANTINS;Cédulas - 1a. família;5;23
2013;TOCANTINS;Cédulas - 2a. família;5;1
2013;TOCANTINS;Cédulas - 1a. família;10;24
2013;TOCANTINS;Cédulas - 1a. família;20;124
2013;TOCANTINS;Cédulas - 2a. família;20;75
2013;TOCANTINS;Cédulas - 1a. família;50;693
2013;TOCANTINS;Cédulas - 2a. família;50;735
2013;TOCANTINS;Cédulas - 1a. família;100;798
2013;TOCANTINS;Cédulas - 2a. família;100;732
2014;ACRE;Cédulas - 1a. família;5;6
2014;ACRE;Cédulas - 1a. família;10;10
2014;ACRE;Cédulas - 2a. família;10;5
2014;ACRE;Cédulas - 1a. família;20;4
2014;ACRE;Cédulas - 2a. família;20;100
2014;ACRE;Cédulas - 1a. família;50;29
2014;ACRE;Cédulas - 2a. família;50;15
2014;ACRE;Cédulas - 1a. família;100;457
2014;ACRE;Cédulas - 2a. família;100;25
2014;ALAGOAS;Cédulas - 1a. família;2;1
2014;ALAGOAS;Cédulas - 2a. família;2;1
2014;ALAGOAS;Cédulas - 1a. família;5;40
2014;ALAGOAS;Cédulas - 2a. família;5;23
2014;ALAGOAS;Cédulas - 1a. família;10;75
2014;ALAGOAS;Cédulas - 2a. família;10;112
2014;ALAGOAS;Cédulas - 1a. família;20;138
2014;ALAGOAS;Cédulas - 2a. família;20;558
2014;ALAGOAS;Cédulas - 1a. família;50;166
2014;ALAGOAS;Cédulas - 2a. família;50;654
2014;ALAGOAS;Cédulas - 1a. família;100;276
2014;ALAGOAS;Cédulas - 2a. família;100;1.705
2014;AMAPÁ;Cédulas - 1a. família;5;1
2014;AMAPÁ;Cédulas - 2a. família;5;7
2014;AMAPÁ;Cédulas - 2a. família;10;7
2014;AMAPÁ;Cédulas - 2a. família;20;188
2014;AMAPÁ;Cédulas - 1a. família;50;25
2014;AMAPÁ;Cédulas - 2a. família;50;187
2014;AMAPÁ;Cédulas - 1a. família;100;24
2014;AMAPÁ;Cédulas - 2a. família;100;760
2014;AMAZONAS;Cédulas - 1a. família;2;5
2014;AMAZONAS;Cédulas - 2a. família;2;1
2014;AMAZONAS;Cédulas - 1a. família;5;8
2014;AMAZONAS;Cédulas - 2a. família;5;12
2014;AMAZONAS;Cédulas - 1a. família;10;53
2014;AMAZONAS;Cédulas - 2a. família;10;8
2014;AMAZONAS;Cédulas - 1a. família;20;22
2014;AMAZONAS;Cédulas - 2a. família;20;160
2014;AMAZONAS;Cédulas - 1a. família;50;244
2014;AMAZONAS;Cédulas - 2a. família;50;191
2014;AMAZONAS;Cédulas - 1a. família;100;992
2014;AMAZONAS;Cédulas - 2a. família;100;532
2014;BAHIA;Cédulas - 1a. família;2;17
2014;BAHIA;Cédulas - 2a. família;2;17
2014;BAHIA;Cédulas - 1a. família;5;150
2014;BAHIA;Cédulas - 2a. família;5;112
2014;BAHIA;Cédulas - em polímero;10;598
2014;BAHIA;Cédulas - 1a. família;10;352
2014;BAHIA;Cédulas - 2a. família;10;515
2014;BAHIA;Cédulas - 1a. família;20;1.005
2014;BAHIA;Cédulas - 2a. família;20;4.585
2014;BAHIA;Cédulas - 1a. família;50;2.242
2014;BAHIA;Cédulas - 2a. família;50;2.066
2014;BAHIA;Cédulas - 1a. família;100;3.747
2014;BAHIA;Cédulas - 2a. família;100;8.422
2014;CEARÁ;Cédulas - 1a. família;2;3
2014;CEARÁ;Cédulas - 1a. família;5;18
2014;CEARÁ;Cédulas - 2a. família;5;42
2014;CEARÁ;Cédulas - em polímero;10;6
2014;CEARÁ;Cédulas - 1a. família;10;208
2014;CEARÁ;Cédulas - 2a. família;10;396
2014;CEARÁ;Cédulas - 1a. família;20;275
2014;CEARÁ;Cédulas - 2a. família;20;1.594
2014;CEARÁ;Cédulas - 1a. família;50;630
2014;CEARÁ;Cédulas - 2a. família;50;942
2014;CEARÁ;Cédulas - 1a. família;100;1.443
2014;CEARÁ;Cédulas - 2a. família;100;3.233
2014;DISTRITO FEDERAL;Cédulas - 1a. família;2;17
2014;DISTRITO FEDERAL;Cédulas - 2a. família;2;1
2014;DISTRITO FEDERAL;Cédulas - 1a. família;5;102
2014;DISTRITO FEDERAL;Cédulas - 2a. família;5;98
2014;DISTRITO FEDERAL;Cédulas - 1a. família;10;210
2014;DISTRITO FEDERAL;Cédulas - 2a. família;10;71
2014;DISTRITO FEDERAL;Cédulas - 1a. família;20;1.350
2014;DISTRITO FEDERAL;Cédulas - 2a. família;20;1.080
2014;DISTRITO FEDERAL;Cédulas - 1a. família;50;1.361
2014;DISTRITO FEDERAL;Cédulas - 2a. família;50;272
2014;DISTRITO FEDERAL;Cédulas - 1a. família;100;2.851
2014;DISTRITO FEDERAL;Cédulas - 2a. família;100;2.748
2014;ESPÍRITO SANTO;Cédulas - 1a. família;2;15
2014;ESPÍRITO SANTO;Cédulas - 2a. família;2;2
2014;ESPÍRITO SANTO;Cédulas - 1a. família;5;73
2014;ESPÍRITO SANTO;Cédulas - 2a. família;5;13
2014;ESPÍRITO SANTO;Cédulas - em polímero;10;3
2014;ESPÍRITO SANTO;Cédulas - 1a. família;10;322
2014;ESPÍRITO SANTO;Cédulas - 2a. família;10;85
2014;ESPÍRITO SANTO;Cédulas - 1a. família;20;171
2014;ESPÍRITO SANTO;Cédulas - 2a. família;20;2.158
2014;ESPÍRITO SANTO;Cédulas - 1a. família;50;824
2014;ESPÍRITO SANTO;Cédulas - 2a. família;50;217
2014;ESPÍRITO SANTO;Cédulas - 1a. família;100;1.788
2014;ESPÍRITO SANTO;Cédulas - 2a. família;100;1.052
2014;GOIÁS;Cédulas - 1a. família;2;44
2014;GOIÁS;Cédulas - 2a. família;2;21
2014;GOIÁS;Cédulas - 1a. família;5;202
2014;GOIÁS;Cédulas - 2a. família;5;79
2014;GOIÁS;Cédulas - em polímero;10;1
2014;GOIÁS;Cédulas - 1a. família;10;250
2014;GOIÁS;Cédulas - 2a. família;10;53
2014;GOIÁS;Cédulas - 1a. família;20;4.938
2014;GOIÁS;Cédulas - 2a. família;20;2.351
2014;GOIÁS;Cédulas - 1a. família;50;5.351
2014;GOIÁS;Cédulas - 2a. família;50;2.125
2014;GOIÁS;Cédulas - 1a. família;100;5.555
2014;GOIÁS;Cédulas - 2a. família;100;7.579
2014;MARANHÃO;Cédulas - 2a. família;2;5
2014;MARANHÃO;Cédulas - 1a. família;5;20
2014;MARANHÃO;Cédulas - 2a. família;5;51
2014;MARANHÃO;Cédulas - em polímero;10;1
2014;MARANHÃO;Cédulas - 1a. família;10;90
2014;MARANHÃO;Cédulas - 2a. família;10;38
2014;MARANHÃO;Cédulas - 1a. família;20;164
2014;MARANHÃO;Cédulas - 2a. família;20;1.982
2014;MARANHÃO;Cédulas - 1a. família;50;482
2014;MARANHÃO;Cédulas - 2a. família;50;547
2014;MARANHÃO;Cédulas - 1a. família;100;410
2014;MARANHÃO;Cédulas - 2a. família;100;2.228
2014;MATO GROSSO;Cédulas - 1a. família;2;3
2014;MATO GROSSO;Cédulas - 2a. família;2;2
2014;MATO GROSSO;Cédulas - 1a. família;5;202
2014;MATO GROSSO;Cédulas - 2a. família;5;36
2014;MATO GROSSO;Cédulas - 1a. família;10;157
2014;MATO GROSSO;Cédulas - 2a. família;10;91
2014;MATO GROSSO;Cédulas - 1a. família;20;1.684
2014;MATO GROSSO;Cédulas - 2a. família;20;607
2014;MATO GROSSO;Cédulas - 1a. família;50;1.965
2014;MATO GROSSO;Cédulas - 2a. família;50;140
2014;MATO GROSSO;Cédulas - 1a. família;100;1.640
2014;MATO GROSSO;Cédulas - 2a. família;100;823
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;2;3
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;2;1
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;5;17
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;5;10
2014;MATO GROSSO DO SUL;Cédulas - em polímero;10;1
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;10;55
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;10;7
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;20;3.954
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;20;80
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;50;4.612
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;50;70
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;100;225
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;100;217
2014;MINAS GERAIS;Cédulas - 1a. família;2;129
2014;MINAS GERAIS;Cédulas - 2a. família;2;9
2014;MINAS GERAIS;Cédulas - 1a. família;5;649
2014;MINAS GERAIS;Cédulas - 2a. família;5;159
2014;MINAS GERAIS;Cédulas - em polímero;10;18
2014;MINAS GERAIS;Cédulas - 1a. família;10;1.673
2014;MINAS GERAIS;Cédulas - 2a. família;10;1.282
2014;MINAS GERAIS;Cédulas - 1a. família;20;4.221
2014;MINAS GERAIS;Cédulas - 2a. família;20;7.327
2014;MINAS GERAIS;Cédulas - 1a. família;50;10.356
2014;MINAS GERAIS;Cédulas - 2a. família;50;1.656
2014;MINAS GERAIS;Cédulas - 1a. família;100;13.037
2014;MINAS GERAIS;Cédulas - 2a. família;100;10.896
2014;PARÁ;Cédulas - 1a. família;2;5
2014;PARÁ;Cédulas - 2a. família;2;2
2014;PARÁ;Cédulas - 1a. família;5;33
2014;PARÁ;Cédulas - 2a. família;5;8
2014;PARÁ;Cédulas - em polímero;10;2
2014;PARÁ;Cédulas - 1a. família;10;81
2014;PARÁ;Cédulas - 2a. família;10;27
2014;PARÁ;Cédulas - 1a. família;20;121
2014;PARÁ;Cédulas - 2a. família;20;1.540
2014;PARÁ;Cédulas - 1a. família;50;657
2014;PARÁ;Cédulas - 2a. família;50;825
2014;PARÁ;Cédulas - 1a. família;100;1.002
2014;PARÁ;Cédulas - 2a. família;100;1.789
2014;PARAÍBA;Cédulas - 1a. família;2;2
2014;PARAÍBA;Cédulas - 1a. família;5;24
2014;PARAÍBA;Cédulas - 2a. família;5;19
2014;PARAÍBA;Cédulas - 1a. família;10;57
2014;PARAÍBA;Cédulas - 2a. família;10;40
2014;PARAÍBA;Cédulas - 1a. família;20;190
2014;PARAÍBA;Cédulas - 2a. família;20;594
2014;PARAÍBA;Cédulas - 1a. família;50;527
2014;PARAÍBA;Cédulas - 2a. família;50;366
2014;PARAÍBA;Cédulas - 1a. família;100;594
2014;PARAÍBA;Cédulas - 2a. família;100;1.681
2014;PARANÁ;Cédulas - 1a. família;1;1
2014;PARANÁ;Cédulas - 1a. família;2;38
