ano,estado,familia,nota,falsificacoes
2005,alagoas,cedulas 1a familia,5,373
2005,alagoas,cedulas em polimero,10,14
2005,alagoas,cedulas 1a familia,10,381
2005,alagoas,cedulas 1a familia,20,698
2005,alagoas,cedulas 1a familia,50,1730
2005,alagoas,cedulas 1a familia,100,3
2005,amapa,cedulas 1a familia,5,2
2005,amapa,cedulas 1a familia,10,15
2005,amapa,cedulas 1a familia,20,6
2005,amapa,cedulas 1a familia,50,94
2005,amapa,cedulas 1a familia,100,2
2005,amazonas,cedulas 1a familia,1,5
2005,amazonas,cedulas 1a familia,2,21
2005,amazonas,cedulas 1a familia,5,97
2005,amazonas,cedulas em polimero,10,1867
2005,amazonas,cedulas 1a familia,10,617
2005,amazonas,cedulas 1a familia,20,22
2005,amazonas,cedulas 1a familia,50,1473
2005,amazonas,cedulas 1a familia,100,94
2005,bahia,cedulas 1a familia,1,5
2005,bahia,cedulas 1a familia,2,95
2005,bahia,cedulas 1a familia,5,1436
2005,bahia,cedulas em polimero,10,117
2005,bahia,cedulas 1a familia,10,3652
2005,bahia,cedulas 1a familia,20,1933
2005,bahia,cedulas 1a familia,50,10663
2005,bahia,cedulas 1a familia,100,73
2005,ceara,cedulas 1a familia,2,6
2005,ceara,cedulas 1a familia,5,354
2005,ceara,cedulas em polimero,10,323
2005,ceara,cedulas 1a familia,10,4204
2005,ceara,cedulas 1a familia,20,969
2005,ceara,cedulas 1a familia,50,4985
2005,ceara,cedulas 1a familia,100,19
2005,distrito federal,cedulas 1a familia,1,5
2005,distrito federal,cedulas 1a familia,2,29
2005,distrito federal,cedulas 1a familia,5,1454
2005,distrito federal,cedulas em polimero,10,63
2005,distrito federal,cedulas 1a familia,10,2903
2005,distrito federal,cedulas 1a familia,20,667
2005,distrito federal,cedulas 1a familia,50,7537
2005,distrito federal,cedulas 1a familia,100,15
2005,espirito santo,cedulas 1a familia,1,8
2005,espirito santo,cedulas 1a familia,2,20
2005,espirito santo,cedulas 1a familia,5,303
2005,espirito santo,cedulas em polimero,10,132
2005,espirito santo,cedulas 1a familia,10,949
2005,espirito santo,cedulas 1a familia,20,497
2005,espirito santo,cedulas 1a familia,50,2086
2005,espirito santo,cedulas 1a familia,100,19
2005,goias,cedulas 1a familia,1,2
2005,goias,cedulas 1a familia,2,31
2005,goias,cedulas 1a familia,5,11693
2005,goias,cedulas em polimero,10,56
2005,goias,cedulas 1a familia,10,2326
2005,goias,cedulas 1a familia,20,520
2005,goias,cedulas 1a familia,50,10376
2005,goias,cedulas 1a familia,100,41
2005,maranhao,cedulas 1a familia,1,2
2005,maranhao,cedulas 1a familia,2,12
2005,maranhao,cedulas 1a familia,5,289
2005,maranhao,cedulas em polimero,10,21
2005,maranhao,cedulas 1a familia,10,979
2005,maranhao,cedulas 1a familia,20,483
2005,maranhao,cedulas 1a familia,50,2803
2005,maranhao,cedulas 1a familia,100,11
2005,mato grosso,cedulas 1a familia,1,1
2005,mato grosso,cedulas 1a familia,2,3
2005,mato grosso,cedulas 1a familia,5,254
2005,mato grosso,cedulas em polimero,10,42
2005,mato grosso,cedulas 1a familia,10,251
2005,mato grosso,cedulas 1a familia,20,124
2005,mato grosso,cedulas 1a familia,50,3535
2005,mato grosso,cedulas 1a familia,100,113
2005,mato grosso do sul,cedulas 1a familia,1,2
2005,mato grosso do sul,cedulas 1a familia,2,17
2005,mato grosso do sul,cedulas 1a familia,5,147
2005,mato grosso do sul,cedulas em polimero,10,40
2005,mato grosso do sul,cedulas 1a familia,10,1149
2005,mato grosso do sul,cedulas 1a familia,20,60
2005,mato grosso do sul,cedulas 1a familia,50,5497
2005,mato grosso do sul,cedulas 1a familia,100,16
2005,minas gerais,cedulas 1a familia,1,19
2005,minas gerais,cedulas 1a familia,2,85
2005,minas gerais,cedulas 1a familia,5,2784
2005,minas gerais,cedulas em polimero,10,1361
2005,minas gerais,cedulas 1a familia,10,12138
2005,minas gerais,cedulas 1a familia,20,4329
2005,minas gerais,cedulas 1a familia,50,27596
2005,minas gerais,cedulas 1a familia,100,464
2005,nao informado,cedulas 1a familia,5,3
2005,nao informado,cedulas em polimero,10,1
2005,nao informado,cedulas 1a familia,10,30
2005,nao informado,cedulas 1a familia,20,1
2005,nao informado,cedulas 1a familia,50,51
2005,para,cedulas 1a familia,1,1
2005,para,cedulas 1a familia,2,6
2005,para,cedulas 1a familia,5,96
2005,para,cedulas em polimero,10,149
2005,para,cedulas 1a familia,10,2228
2005,para,cedulas 1a familia,20,409
2005,para,cedulas 1a familia,50,2369
2005,para,cedulas 1a familia,100,16
2005,paraiba,cedulas 1a familia,2,23
2005,paraiba,cedulas 1a familia,5,183
2005,paraiba,cedulas em polimero,10,13
2005,paraiba,cedulas 1a familia,10,305
2005,paraiba,cedulas 1a familia,20,382
2005,paraiba,cedulas 1a familia,50,1922
2005,paraiba,cedulas 1a familia,100,9
2005,parana,cedulas 1a familia,1,29
2005,parana,cedulas 1a familia,2,76
2005,parana,cedulas 1a familia,5,630
2005,parana,cedulas em polimero,10,2089
2005,parana,cedulas 1a familia,10,2245
2005,parana,cedulas 1a familia,20,685
2005,parana,cedulas 1a familia,50,14817
2005,parana,cedulas 1a familia,100,56
2005,pernambuco,cedulas 1a familia,1,7
2005,pernambuco,cedulas 1a familia,2,48
2005,pernambuco,cedulas 1a familia,5,475
2005,pernambuco,cedulas em polimero,10,87
2005,pernambuco,cedulas 1a familia,10,1376
2005,pernambuco,cedulas 1a familia,20,2441
2005,pernambuco,cedulas 1a familia,50,6690
2005,pernambuco,cedulas 1a familia,100,22
2005,piaui,cedulas 1a familia,1,3
2005,piaui,cedulas 1a familia,2,8
2005,piaui,cedulas 1a familia,5,363
2005,piaui,cedulas em polimero,10,45
2005,piaui,cedulas 1a familia,10,694
2005,piaui,cedulas 1a familia,20,299
2005,piaui,cedulas 1a familia,50,2443
2005,piaui,cedulas 1a familia,100,7
2005,rio de janeiro,cedulas 1a familia,1,30
2005,rio de janeiro,cedulas 1a familia,2,56
2005,rio de janeiro,cedulas 1a familia,5,1547
2005,rio de janeiro,cedulas em polimero,10,433
2005,rio de janeiro,cedulas 1a familia,10,12646
2005,rio de janeiro,cedulas 1a familia,20,3980
2005,rio de janeiro,cedulas 1a familia,50,25698
2005,rio de janeiro,cedulas 1a familia,100,2430
2005,rio grande do norte,cedulas 1a familia,1,1
2005,rio grande do norte,cedulas 1a familia,2,11
2005,rio grande do norte,cedulas 1a familia,5,220
2005,rio grande do norte,cedulas em polimero,10,22
2005,rio grande do norte,cedulas 1a familia,10,541
2005,rio grande do norte,cedulas 1a familia,20,166
2005,rio grande do norte,cedulas 1a familia,50,1462
2005,rio grande do norte,cedulas 1a familia,100,9
2005,rio grande do sul,cedulas 1a familia,1,17
2005,rio grande do sul,cedulas 1a familia,2,94
2005,rio grande do sul,cedulas 1a familia,5,2345
2005,rio grande do sul,cedulas em polimero,10,207
2005,rio grande do sul,cedulas 1a familia,10,8763
2005,rio grande do sul,cedulas 1a familia,20,2340
2005,rio grande do sul,cedulas 1a familia,50,20034
2005,rio grande do sul,cedulas 1a familia,100,558
2005,rondonia,cedulas 1a familia,2,2
2005,rondonia,cedulas 1a familia,5,76
2005,rondonia,cedulas em polimero,10,37
2005,rondonia,cedulas 1a familia,10,188
2005,rondonia,cedulas 1a familia,20,303
2005,rondonia,cedulas 1a familia,50,1194
2005,rondonia,cedulas 1a familia,100,65
2005,roraima,cedulas 1a familia,5,6
2005,roraima,cedulas em polimero,10,197
2005,roraima,cedulas 1a familia,10,14
2005,roraima,cedulas 1a familia,20,1
2005,roraima,cedulas 1a familia,50,60
2005,roraima,cedulas 1a familia,100,39
2005,santa catarina,cedulas 1a familia,1,7
2005,santa catarina,cedulas 1a familia,2,12
2005,santa catarina,cedulas 1a familia,5,372
2005,santa catarina,cedulas em polimero,10,479
2005,santa catarina,cedulas 1a familia,10,1004
2005,santa catarina,cedulas 1a familia,20,413
2005,santa catarina,cedulas 1a familia,50,5899
2005,santa catarina,cedulas 1a familia,100,236
2005,sao paulo,cedulas 1a familia,1,92
2005,sao paulo,cedulas 1a familia,2,163
2005,sao paulo,cedulas 1a familia,5,5111
2005,sao paulo,cedulas em polimero,10,12266
2005,sao paulo,cedulas 1a familia,10,19786
2005,sao paulo,cedulas 1a familia,20,14253
2005,sao paulo,cedulas 1a familia,50,110917
2005,sao paulo,cedulas 1a familia,100,1051
2005,sergipe,cedulas 1a familia,1,1
2005,sergipe,cedulas 1a familia,5,455
2005,sergipe,cedulas em polimero,10,7
2005,sergipe,cedulas 1a familia,10,319
2005,sergipe,cedulas 1a familia,20,258
2005,sergipe,cedulas 1a familia,50,1391
2005,sergipe,cedulas 1a familia,100,2
2005,tocantins,cedulas 1a familia,5,111
2005,tocantins,cedulas em polimero,10,1
2005,tocantins,cedulas 1a familia,10,78
2005,tocantins,cedulas 1a familia,20,31
2005,tocantins,cedulas 1a familia,50,821
2005,tocantins,cedulas 1a familia,100,1
2006,acre,cedulas 1a familia,1,2
2006,acre,cedulas 1a familia,5,11
2006,acre,cedulas 1a familia,10,24
2006,acre,cedulas 1a familia,20,24
2006,acre,cedulas 1a familia,50,552
2006,acre,cedulas 1a familia,100,2
2006,alagoas,cedulas 1a familia,2,2
2006,alagoas,cedulas 1a familia,5,344
2006,alagoas,cedulas em polimero,10,10
2006,alagoas,cedulas 1a familia,10,1543
2006,alagoas,cedulas 1a familia,20,238
2006,alagoas,cedulas 1a familia,50,3265
2006,alagoas,cedulas 1a familia,100,44
2006,amapa,cedulas 1a familia,2,2
2006,amapa,cedulas 1a familia,5,1
2006,amapa,cedulas em polimero,10,2
2006,amapa,cedulas 1a familia,10,15
2006,amapa,cedulas 1a familia,20,6
2006,amapa,cedulas 1a familia,50,36
2006,amazonas,cedulas 1a familia,1,3
2006,amazonas,cedulas 1a familia,2,21
2006,amazonas,cedulas 1a familia,5,108
2006,amazonas,cedulas em polimero,10,118
2006,amazonas,cedulas 1a familia,10,332
2006,amazonas,cedulas 1a familia,20,32
2006,amazonas,cedulas 1a familia,50,481
2006,amazonas,cedulas 1a familia,100,44
2006,bahia,cedulas 1a familia,1,5
2006,bahia,cedulas 1a familia,2,51
2006,bahia,cedulas 1a familia,5,1383
2006,bahia,cedulas em polimero,10,241
2006,bahia,cedulas 1a familia,10,7658
2006,bahia,cedulas 1a familia,20,569
2006,bahia,cedulas 1a familia,50,16445
2006,bahia,cedulas 1a familia,100,66
2006,ceara,cedulas 1a familia,1,2
2006,ceara,cedulas 1a familia,2,7
2006,ceara,cedulas 1a familia,5,226
2006,ceara,cedulas em polimero,10,411
2006,ceara,cedulas 1a familia,10,3566
2006,ceara,cedulas 1a familia,20,465
2006,ceara,cedulas 1a familia,50,5825
2006,ceara,cedulas 1a familia,100,15
2006,distrito federal,cedulas 1a familia,1,6
2006,distrito federal,cedulas 1a familia,2,362
2006,distrito federal,cedulas 1a familia,5,978
2006,distrito federal,cedulas em polimero,10,27
2006,distrito federal,cedulas 1a familia,10,4726
2006,distrito federal,cedulas 1a familia,20,536
2006,distrito federal,cedulas 1a familia,50,14911
2006,distrito federal,cedulas 1a familia,100,59
2006,espirito santo,cedulas 1a familia,1,6
2006,espirito santo,cedulas 1a familia,2,45
2006,espirito santo,cedulas 1a familia,5,348
2006,espirito santo,cedulas em polimero,10,265
2006,espirito santo,cedulas 1a familia,10,1345
2006,espirito santo,cedulas 1a familia,20,131
2006,espirito santo,cedulas 1a familia,50,3071
2006,espirito santo,cedulas 1a familia,100,22
2006,goias,cedulas 1a familia,1,7
2006,goias,cedulas 1a familia,2,136
2006,goias,cedulas 1a familia,5,653
2006,goias,cedulas em polimero,10,46
2006,goias,cedulas 1a familia,10,7079
2006,goias,cedulas 1a familia,20,235
2006,goias,cedulas 1a familia,50,12548
2006,goias,cedulas 1a familia,100,130
2006,maranhao,cedulas 1a familia,2,14
2006,maranhao,cedulas 1a familia,5,273
2006,maranhao,cedulas em polimero,10,16
2006,maranhao,cedulas 1a familia,10,1480
2006,maranhao,cedulas 1a familia,20,421
2006,maranhao,cedulas 1a familia,50,3784
2006,maranhao,cedulas 1a familia,100,80
2006,mato grosso,cedulas 1a familia,2,6
2006,mato grosso,cedulas 1a familia,5,141
2006,mato grosso,cedulas em polimero,10,11
2006,mato grosso,cedulas 1a familia,10,413
2006,mato grosso,cedulas 1a familia,20,37
2006,mato grosso,cedulas 1a familia,50,2238
2006,mato grosso,cedulas 1a familia,100,49
2006,mato grosso do sul,cedulas 1a familia,1,4
2006,mato grosso do sul,cedulas 1a familia,2,10
2006,mato grosso do sul,cedulas 1a familia,5,112
2006,mato grosso do sul,cedulas em polimero,10,13
2006,mato grosso do sul,cedulas 1a familia,10,463
2006,mato grosso do sul,cedulas 1a familia,20,46
2006,mato grosso do sul,cedulas 1a familia,50,13716
2006,mato grosso do sul,cedulas 1a familia,100,12
2006,minas gerais,cedulas 1a familia,1,30
2006,minas gerais,cedulas 1a familia,2,141
2006,minas gerais,cedulas 1a familia,5,2657
2006,minas gerais,cedulas em polimero,10,1270
2006,minas gerais,cedulas 1a familia,10,17587
2006,minas gerais,cedulas 1a familia,20,1012
2006,minas gerais,cedulas 1a familia,50,37812
2006,minas gerais,cedulas 1a familia,100,396
2006,nao informado,cedulas 1a familia,5,15
2006,nao informado,cedulas 1a familia,10,25
2006,nao informado,cedulas 1a familia,50,47
2006,para,cedulas 1a familia,2,11
2006,para,cedulas 1a familia,5,329
2006,para,cedulas em polimero,10,637
2006,para,cedulas 1a familia,10,1407
2006,para,cedulas 1a familia,20,382
2006,para,cedulas 1a familia,50,3061
2006,para,cedulas 1a familia,100,59
2006,paraiba,cedulas 1a familia,1,2
2006,paraiba,cedulas 1a familia,2,30
2006,paraiba,cedulas 1a familia,5,283
2006,paraiba,cedulas em polimero,10,27
2006,paraiba,cedulas 1a familia,10,729
2006,paraiba,cedulas 1a familia,20,264
2006,paraiba,cedulas 1a familia,50,3833
2006,paraiba,cedulas 1a familia,100,9
2006,parana,cedulas 1a familia,1,98
2006,parana,cedulas 1a familia,2,83
2006,parana,cedulas 1a familia,5,1254
2006,parana,cedulas em polimero,10,1230
2006,parana,cedulas 1a familia,10,8818
2006,parana,cedulas 1a familia,20,1193
2006,parana,cedulas 1a familia,50,20752
2006,parana,cedulas 1a familia,100,119
2006,pernambuco,cedulas 1a familia,1,11
2006,pernambuco,cedulas 1a familia,2,114
2006,pernambuco,cedulas 1a familia,5,1002
2006,pernambuco,cedulas em polimero,10,116
2006,pernambuco,cedulas 1a familia,10,2353
2006,pernambuco,cedulas 1a familia,20,649
2006,pernambuco,cedulas 1a familia,50,11325
2006,pernambuco,cedulas 1a familia,100,19
2006,piaui,cedulas 1a familia,2,2
2006,piaui,cedulas 1a familia,5,230
2006,piaui,cedulas em polimero,10,28
2006,piaui,cedulas 1a familia,10,733
2006,piaui,cedulas 1a familia,20,189
2006,piaui,cedulas 1a familia,50,3054
2006,piaui,cedulas 1a familia,100,11
2006,rio de janeiro,cedulas 1a familia,1,7
2006,rio de janeiro,cedulas 1a familia,2,39
2006,rio de janeiro,cedulas 1a familia,5,903
2006,rio de janeiro,cedulas em polimero,10,897
2006,rio de janeiro,cedulas 1a familia,10,13115
2006,rio de janeiro,cedulas 1a familia,20,1391
2006,rio de janeiro,cedulas 1a familia,50,51192
2006,rio de janeiro,cedulas 1a familia,100,2343
2006,rio grande do norte,cedulas 1a familia,1,2
2006,rio grande do norte,cedulas 1a familia,2,10
2006,rio grande do norte,cedulas 1a familia,5,366
2006,rio grande do norte,cedulas em polimero,10,13
2006,rio grande do norte,cedulas 1a familia,10,928
2006,rio grande do norte,cedulas 1a familia,20,159
2006,rio grande do norte,cedulas 1a familia,50,2482
2006,rio grande do norte,cedulas 1a familia,100,6
2006,rio grande do sul,cedulas 1a familia,1,30
2006,rio grande do sul,cedulas 1a familia,2,102
2006,rio grande do sul,cedulas 1a familia,5,1401
2006,rio grande do sul,cedulas em polimero,10,219
2006,rio grande do sul,cedulas 1a familia,10,11750
2006,rio grande do sul,cedulas 1a familia,20,5805
2006,rio grande do sul,cedulas 1a familia,50,20616
2006,rio grande do sul,cedulas 1a familia,100,244
2006,rondonia,cedulas 1a familia,1,1
2006,rondonia,cedulas 1a familia,2,8
2006,rondonia,cedulas 1a familia,5,61
2006,rondonia,cedulas em polimero,10,12
2006,rondonia,cedulas 1a familia,10,810
2006,rondonia,cedulas 1a familia,20,107
2006,rondonia,cedulas 1a familia,50,1867
2006,rondonia,cedulas 1a familia,100,178
2006,roraima,cedulas 1a familia,5,5
2006,roraima,cedulas em polimero,10,8
2006,roraima,cedulas 1a familia,10,23
2006,roraima,cedulas 1a familia,20,1
2006,roraima,cedulas 1a familia,50,25
2006,roraima,cedulas 1a familia,100,9
2006,santa catarina,cedulas 1a familia,1,6
2006,santa catarina,cedulas 1a familia,2,15
2006,santa catarina,cedulas 1a familia,5,362
2006,santa catarina,cedulas em polimero,10,100
2006,santa catarina,cedulas 1a familia,10,1923
2006,santa catarina,cedulas 1a familia,20,746
2006,santa catarina,cedulas 1a familia,50,7470
2006,santa catarina,cedulas 1a familia,100,104
2006,sao paulo,cedulas 1a familia,1,103
2006,sao paulo,cedulas 1a familia,2,267
2006,sao paulo,cedulas 1a familia,5,8547
2006,sao paulo,cedulas em polimero,10,9479
2006,sao paulo,cedulas 1a familia,10,52835
2006,sao paulo,cedulas 1a familia,20,4532
2006,sao paulo,cedulas 1a familia,50,188792
2006,sao paulo,cedulas 1a familia,100,1295
2006,sergipe,cedulas 1a familia,1,1
2006,sergipe,cedulas 1a familia,2,6
2006,sergipe,cedulas 1a familia,5,135
2006,sergipe,cedulas em polimero,10,4
2006,sergipe,cedulas 1a familia,10,506
2006,sergipe,cedulas 1a familia,20,47
2006,sergipe,cedulas 1a familia,50,1643
2006,sergipe,cedulas 1a familia,100,11
2006,tocantins,cedulas 1a familia,2,2
2006,tocantins,cedulas 1a familia,5,44
2006,tocantins,cedulas 1a familia,10,226
2006,tocantins,cedulas 1a familia,20,45
2006,tocantins,cedulas 1a familia,50,997
2006,tocantins,cedulas 1a familia,100,12
2007,acre,cedulas 1a familia,5,6
2007,acre,cedulas 1a familia,10,25
2007,acre,cedulas 1a familia,20,6
2007,acre,cedulas 1a familia,50,545
2007,acre,cedulas 1a familia,100,2
2007,alagoas,cedulas 1a familia,1,1
2007,alagoas,cedulas 1a familia,2,27
2007,alagoas,cedulas 1a familia,5,307
2007,alagoas,cedulas em polimero,10,605
2007,alagoas,cedulas 1a familia,10,643
2007,alagoas,cedulas 1a familia,20,649
2007,alagoas,cedulas 1a familia,50,5947
2007,alagoas,cedulas 1a familia,100,30
2007,amapa,cedulas 1a familia,2,1
2007,amapa,cedulas 1a familia,5,4
2007,amapa,cedulas 1a familia,10,19
2007,amapa,cedulas 1a familia,20,6
2007,amapa,cedulas 1a familia,50,33
2007,amazonas,cedulas 1a familia,2,22
2007,amazonas,cedulas 1a familia,5,253
2007,amazonas,cedulas em polimero,10,150
2007,amazonas,cedulas 1a familia,10,262
2007,amazonas,cedulas 1a familia,20,436
2007,amazonas,cedulas 1a familia,50,5456
2007,amazonas,cedulas 1a familia,100,31
2007,bahia,cedulas 1a familia,1,7
2007,bahia,cedulas 1a familia,2,74
2007,bahia,cedulas 1a familia,5,963
2007,bahia,cedulas em polimero,10,2499
2007,bahia,cedulas 1a familia,10,3021
2007,bahia,cedulas 1a familia,20,2371
2007,bahia,cedulas 1a familia,50,24168
2007,bahia,cedulas 1a familia,100,225
2007,ceara,cedulas 1a familia,2,69
2007,ceara,cedulas 1a familia,5,165
2007,ceara,cedulas em polimero,10,399
2007,ceara,cedulas 1a familia,10,1698
2007,ceara,cedulas 1a familia,20,4291
2007,ceara,cedulas 1a familia,50,11936
2007,ceara,cedulas 1a familia,100,13
2007,distrito federal,cedulas 1a familia,1,4
2007,distrito federal,cedulas 1a familia,2,118
2007,distrito federal,cedulas 1a familia,5,1583
2007,distrito federal,cedulas em polimero,10,1039
2007,distrito federal,cedulas 1a familia,10,3873
2007,distrito federal,cedulas 1a familia,20,1143
2007,distrito federal,cedulas 1a familia,50,5703
2007,distrito federal,cedulas 1a familia,100,31
2007,espirito santo,cedulas 1a familia,2,42
2007,espirito santo,cedulas 1a familia,5,311
2007,espirito santo,cedulas em polimero,10,972
2007,espirito santo,cedulas 1a familia,10,1627
2007,espirito santo,cedulas 1a familia,20,640
2007,espirito santo,cedulas 1a familia,50,2906
2007,espirito santo,cedulas 1a familia,100,50
2007,goias,cedulas 1a familia,1,3
2007,goias,cedulas 1a familia,2,69
2007,goias,cedulas 1a familia,5,2618
2007,goias,cedulas em polimero,10,1622
2007,goias,cedulas 1a familia,10,8952
2007,goias,cedulas 1a familia,20,1373
2007,goias,cedulas 1a familia,50,10867
2007,goias,cedulas 1a familia,100,174
2007,maranhao,cedulas 1a familia,1,1
2007,maranhao,cedulas 1a familia,2,22
2007,maranhao,cedulas 1a familia,5,394
2007,maranhao,cedulas em polimero,10,58
2007,maranhao,cedulas 1a familia,10,554
2007,maranhao,cedulas 1a familia,20,343
2007,maranhao,cedulas 1a familia,50,4270
2007,maranhao,cedulas 1a familia,100,34
2007,mato grosso,cedulas 1a familia,1,1
2007,mato grosso,cedulas 1a familia,2,12
2007,mato grosso,cedulas 1a familia,5,104
2007,mato grosso,cedulas em polimero,10,21
2007,mato grosso,cedulas 1a familia,10,403
2007,mato grosso,cedulas 1a familia,20,628
2007,mato grosso,cedulas 1a familia,50,1776
2007,mato grosso,cedulas 1a familia,100,20
2007,mato grosso do sul,cedulas 1a familia,1,1
2007,mato grosso do sul,cedulas 1a familia,2,6
2007,mato grosso do sul,cedulas 1a familia,5,79
2007,mato grosso do sul,cedulas em polimero,10,41
2007,mato grosso do sul,cedulas 1a familia,10,237
2007,mato grosso do sul,cedulas 1a familia,20,1396
2007,mato grosso do sul,cedulas 1a familia,50,10677
2007,mato grosso do sul,cedulas 1a familia,100,78
2007,minas gerais,cedulas 1a familia,1,16
2007,minas gerais,cedulas 1a familia,2,240
2007,minas gerais,cedulas 1a familia,5,3471
2007,minas gerais,cedulas em polimero,10,9249
2007,minas gerais,cedulas 1a familia,10,11046
2007,minas gerais,cedulas 1a familia,20,4235
2007,minas gerais,cedulas 1a familia,50,36768
2007,minas gerais,cedulas 1a familia,100,507
2007,nao informado,cedulas 1a familia,5,2
2007,nao informado,cedulas 1a familia,10,13
2007,nao informado,cedulas 1a familia,20,4
2007,nao informado,cedulas 1a familia,50,57
2007,para,cedulas 1a familia,2,4
2007,para,cedulas 1a familia,5,192
2007,para,cedulas em polimero,10,139
2007,para,cedulas 1a familia,10,1285
2007,para,cedulas 1a familia,20,149
2007,para,cedulas 1a familia,50,2284
2007,para,cedulas 1a familia,100,19
2007,paraiba,cedulas 1a familia,2,32
2007,paraiba,cedulas 1a familia,5,232
2007,paraiba,cedulas em polimero,10,303
2007,paraiba,cedulas 1a familia,10,581
2007,paraiba,cedulas 1a familia,20,675
2007,paraiba,cedulas 1a familia,50,4315
2007,paraiba,cedulas 1a familia,100,13
2007,parana,cedulas 1a familia,1,18
2007,parana,cedulas 1a familia,2,80
2007,parana,cedulas 1a familia,5,1212
2007,parana,cedulas em polimero,10,607
2007,parana,cedulas 1a familia,10,6857
2007,parana,cedulas 1a familia,20,1835
2007,parana,cedulas 1a familia,50,18014
2007,parana,cedulas 1a familia,100,95
2007,pernambuco,cedulas 1a familia,1,7
2007,pernambuco,cedulas 1a familia,2,140
2007,pernambuco,cedulas 1a familia,5,1233
2007,pernambuco,cedulas em polimero,10,2774
2007,pernambuco,cedulas 1a familia,10,3351
2007,pernambuco,cedulas 1a familia,20,2171
2007,pernambuco,cedulas 1a familia,50,15091
2007,pernambuco,cedulas 1a familia,100,30
2007,piaui,cedulas 1a familia,2,9
2007,piaui,cedulas 1a familia,5,159
2007,piaui,cedulas em polimero,10,105
2007,piaui,cedulas 1a familia,10,322
2007,piaui,cedulas 1a familia,20,356
2007,piaui,cedulas 1a familia,50,3054
2007,piaui,cedulas 1a familia,100,5
2007,rio de janeiro,cedulas 1a familia,1,3
2007,rio de janeiro,cedulas 1a familia,2,105
2007,rio de janeiro,cedulas 1a familia,5,1654
2007,rio de janeiro,cedulas em polimero,10,3694
2007,rio de janeiro,cedulas 1a familia,10,7322
2007,rio de janeiro,cedulas 1a familia,20,2051
2007,rio de janeiro,cedulas 1a familia,50,50930
2007,rio de janeiro,cedulas 1a familia,100,2213
2007,rio grande do norte,cedulas 1a familia,2,6
2007,rio grande do norte,cedulas 1a familia,5,123
2007,rio grande do norte,cedulas em polimero,10,26
2007,rio grande do norte,cedulas 1a familia,10,697
2007,rio grande do norte,cedulas 1a familia,20,1668
2007,rio grande do norte,cedulas 1a familia,50,5757
2007,rio grande do norte,cedulas 1a familia,100,3
2007,rio grande do sul,cedulas 1a familia,1,30
2007,rio grande do sul,cedulas 1a familia,2,67
2007,rio grande do sul,cedulas 1a familia,5,895
2007,rio grande do sul,cedulas em polimero,10,399
2007,rio grande do sul,cedulas 1a familia,10,6618
2007,rio grande do sul,cedulas 1a familia,20,2296
2007,rio grande do sul,cedulas 1a familia,50,32631
2007,rio grande do sul,cedulas 1a familia,100,219
2007,rondonia,cedulas 1a familia,1,3
2007,rondonia,cedulas 1a familia,2,20
2007,rondonia,cedulas 1a familia,5,71
2007,rondonia,cedulas em polimero,10,50
2007,rondonia,cedulas 1a familia,10,250
2007,rondonia,cedulas 1a familia,20,250
2007,rondonia,cedulas 1a familia,50,1518
2007,rondonia,cedulas 1a familia,100,19
2007,roraima,cedulas 1a familia,5,10
2007,roraima,cedulas em polimero,10,38
2007,roraima,cedulas 1a familia,10,33
2007,roraima,cedulas 1a familia,20,1
2007,roraima,cedulas 1a familia,50,170
2007,roraima,cedulas 1a familia,100,8
2007,santa catarina,cedulas 1a familia,1,3
2007,santa catarina,cedulas 1a familia,2,18
2007,santa catarina,cedulas 1a familia,5,4383
2007,santa catarina,cedulas em polimero,10,2246
2007,santa catarina,cedulas 1a familia,10,1240
2007,santa catarina,cedulas 1a familia,20,1048
2007,santa catarina,cedulas 1a familia,50,8830
2007,santa catarina,cedulas 1a familia,100,53
2007,sao paulo,cedulas 1a familia,1,120
2007,sao paulo,cedulas 1a familia,2,908
2007,sao paulo,cedulas 1a familia,5,8925
2007,sao paulo,cedulas em polimero,10,25733
2007,sao paulo,cedulas 1a familia,10,29031
2007,sao paulo,cedulas 1a familia,20,13298
2007,sao paulo,cedulas 1a familia,50,183739
2007,sao paulo,cedulas 1a familia,100,4268
2007,sergipe,cedulas 1a familia,2,12
2007,sergipe,cedulas 1a familia,5,158
2007,sergipe,cedulas em polimero,10,233
2007,sergipe,cedulas 1a familia,10,375
2007,sergipe,cedulas 1a familia,20,341
2007,sergipe,cedulas 1a familia,50,2698
2007,sergipe,cedulas 1a familia,100,12
2007,tocantins,cedulas 1a familia,2,3
2007,tocantins,cedulas 1a familia,5,47
2007,tocantins,cedulas em polimero,10,176
2007,tocantins,cedulas 1a familia,10,220
2007,tocantins,cedulas 1a familia,20,222
2007,tocantins,cedulas 1a familia,50,1143
2007,tocantins,cedulas 1a familia,100,21
2008,acre,cedulas 1a familia,2,5
2008,acre,cedulas 1a familia,5,4
2008,acre,cedulas 1a familia,10,11
2008,acre,cedulas 1a familia,20,68
2008,acre,cedulas 1a familia,50,198
2008,acre,cedulas 1a familia,100,4
2008,alagoas,cedulas 1a familia,2,24
2008,alagoas,cedulas 1a familia,5,127
2008,alagoas,cedulas em polimero,10,248
2008,alagoas,cedulas 1a familia,10,296
2008,alagoas,cedulas 1a familia,20,377
2008,alagoas,cedulas 1a familia,50,2311
2008,alagoas,cedulas 1a familia,100,41
